CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1521
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2949
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1823
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2558
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2737
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2329
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1000
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1305
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1165
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1201
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2552
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1671
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1495
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2499
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1645
201,John,North,Basic,1-31-22,1-31-23,FALSE,1829
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1559
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2794
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2622
205,James,North,Basic,5-31-22,5-31-23,FALSE,1060
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1101
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1418
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1364
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1770
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1470
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2138
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2866
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1971
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2754
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1130
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1971
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2423
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2331
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1878
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1332
201,John,North,Basic,1-31-22,1-31-23,FALSE,1735
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2656
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2537
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1341
205,James,North,Basic,5-31-22,5-31-23,FALSE,1376
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1356
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2746
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2586
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2005
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2817
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2386
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2425
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1174
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2122
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2173
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2488
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1581
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2387
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2418
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2868
201,John,North,Basic,1-31-22,1-31-23,FALSE,2808
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1057
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1105
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2695
205,James,North,Basic,5-31-22,5-31-23,FALSE,1268
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1629
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2381
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1141
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2574
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1201
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2691
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2346
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1183
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2661
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1622
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2535
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1118
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1403
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2865
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2354
201,John,North,Basic,1-31-22,1-31-23,FALSE,2329
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1506
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1048
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2339
205,James,North,Basic,5-31-22,5-31-23,FALSE,1283
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1442
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2269
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1798
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1498
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2047
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2866
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2907
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1152
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2748
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2450
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2004
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1416
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1746
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1623
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1402
201,John,North,Basic,1-31-22,1-31-23,FALSE,1896
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2560
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1335
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2724
205,James,North,Basic,5-31-22,5-31-23,FALSE,1036
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1638
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1618
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1505
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1864
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2527
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1642
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1878
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2051
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2063
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1490
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2984
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1607
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2950
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1562
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1169
201,John,North,Basic,1-31-22,1-31-23,FALSE,2652
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2039
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2783
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2189
205,James,North,Basic,5-31-22,5-31-23,FALSE,1835
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1531
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1196
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1441
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2883
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2500
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2962
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2096
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2428
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1580
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1641
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1193
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2492
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2935
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1525
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2310
201,John,North,Basic,1-31-22,1-31-23,FALSE,2946
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1662
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1276
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2007
205,James,North,Basic,5-31-22,5-31-23,FALSE,2567
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2054
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1782
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1735
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2699
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2761
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1559
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1850
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2960
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2325
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2200
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2009
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1903
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1014
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1845
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2617
201,John,North,Basic,1-31-22,1-31-23,FALSE,2172
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2101
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2403
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2747
205,James,North,Basic,5-31-22,5-31-23,FALSE,1478
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2320
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2551
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1653
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2979
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2752
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2519
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2575
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1897
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2800
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2280
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2551
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2113
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2982
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1515
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1873
201,John,North,Basic,1-31-22,1-31-23,FALSE,1180
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1755
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2593
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2547
205,James,North,Basic,5-31-22,5-31-23,FALSE,2846
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1533
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2953
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2439
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2504
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1341
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2128
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2313
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1048
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1925
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1936
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1582
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1178
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2842
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1432
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2455
201,John,North,Basic,1-31-22,1-31-23,FALSE,1404
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2525
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1689
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1885
205,James,North,Basic,5-31-22,5-31-23,FALSE,1600
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1892
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1749
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2004
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1766
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2334
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1884
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1994
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2825
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1908
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1252
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1224
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1682
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1136
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1845
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1561
201,John,North,Basic,1-31-22,1-31-23,FALSE,2840
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2210
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1094
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2031
205,James,North,Basic,5-31-22,5-31-23,FALSE,1301
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2873
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1416
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1976
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2397
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1691
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1412
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2374
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2888
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2666
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1658
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2131
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2501
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2901
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2309
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2210
201,John,North,Basic,1-31-22,1-31-23,FALSE,1531
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2923
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2407
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1374
205,James,North,Basic,5-31-22,5-31-23,FALSE,1369
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1244
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1947
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2870
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2183
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1943
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1604
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1607
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1281
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1329
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2172
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2832
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1321
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1297
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2721
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2734
201,John,North,Basic,1-31-22,1-31-23,FALSE,1460
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1022
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2392
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1369
205,James,North,Basic,5-31-22,5-31-23,FALSE,2540
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1529
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1733
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2930
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1680
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1091
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1917
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2841
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2930
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2222
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2402
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2901
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1413
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2224
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1187
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2828
201,John,North,Basic,1-31-22,1-31-23,FALSE,1952
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2812
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2806
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1824
205,James,North,Basic,5-31-22,5-31-23,FALSE,2245
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2742
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2558
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2123
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2853
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1681
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2305
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1481
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2369
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1507
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1389
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2009
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2555
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1927
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2967
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1308
201,John,North,Basic,1-31-22,1-31-23,FALSE,1208
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2920
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2709
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2938
205,James,North,Basic,5-31-22,5-31-23,FALSE,1780
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1513
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2172
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1759
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1211
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2812
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1793
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1995
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2764
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2024
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2077
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1306
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1072
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2491
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1155
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2148
201,John,North,Basic,1-31-22,1-31-23,FALSE,1643
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2741
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,2292
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1188
205,James,North,Basic,5-31-22,5-31-23,FALSE,2130
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2498
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2643
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1714
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2071
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1948
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1333
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2744
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2255
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1876
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2179
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2009
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2705
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2444
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2632
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2269
201,John,North,Basic,1-31-22,1-31-23,FALSE,2100
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1283
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1958
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2699
205,James,North,Basic,5-31-22,5-31-23,FALSE,2402
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2639
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2020
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2188
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2633
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,3000
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2644
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2461
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1690
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1600
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2042
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1201
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1275
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1421
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1779
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1192
201,John,North,Basic,1-31-22,1-31-23,FALSE,2526
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,1793
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1471
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2980
205,James,North,Basic,5-31-22,5-31-23,FALSE,1929
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1256
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1974
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1481
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1805
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1424
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2880
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2762
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1477
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2595
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2083
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1695
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2976
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1110
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2669
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2319
201,John,North,Basic,1-31-22,1-31-23,FALSE,1751
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2205
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1641
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2514
205,James,North,Basic,5-31-22,5-31-23,FALSE,1802
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,1960
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,2753
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,1269
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,1792
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,1922
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2312
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,2194
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1695
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,1496
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,2586
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2685
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2815
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,1352
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2946
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,1322
201,John,North,Basic,1-31-22,1-31-23,FALSE,1165
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2336
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1908
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,2421
205,James,North,Basic,5-31-22,5-31-23,FALSE,1585
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2999
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1170
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2604
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2120
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2578
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,2896
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1493
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,1754
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2959
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1212
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,1902
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,2858
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2165
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,1091
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2502
201,John,North,Basic,1-31-22,1-31-23,FALSE,2485
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2762
203,Alex,East,Basic,3-31-22,3-31-23,FALSE,1895
204,Maria,West,Standard,4-30-22,4-30-23,TRUE,1712
205,James,North,Basic,5-31-22,5-31-23,FALSE,2576
206,Ella,South,Premium,6-30-22,6-30-23,TRUE,2566
207,Mike,East,Basic,7-31-22,7-31-23,FALSE,1470
208,Sara,West,Standard,8-31-22,8-31-23,FALSE,2144
209,Tom,North,Basic,9-30-22,9-30-23,TRUE,2705
210,Eva,South,Premium,10-31-22,10-31-23,TRUE,2826
211,Liam,East,Basic,11-30-22,11-30-23,FALSE,1007
212,Anna,West,Standard,12-31-22,12-31-23,FALSE,1107
213,Chris,North,Basic,1-31-23,1-31-24,TRUE,2575
214,Zoe,South,Premium,2-28-23,2-29-24,FALSE,2455
215,Paul,East,Basic,3-31-23,3-31-24,FALSE,1863
216,Grace,West,Standard,4-30-23,4-30-24,TRUE,2639
217,Rob,North,Basic,5-31-23,5-31-24,TRUE,1142
218,Sophia,South,Premium,6-30-23,6-30-24,FALSE,2724
219,Dan,East,Basic,7-31-23,7-31-24,FALSE,2950
220,Nina,West,Standard,8-31-23,8-31-24,TRUE,2612
201,John,North,Basic,1-31-22,1-31-23,FALSE,2475
202,Jane,South,Premium,2-28-22,2-28-23,TRUE,2539
